CustomerID,Recency,Frequency,Monetary,Segment
17901,29,1,110.38,3
17904,21,1,191.67,3
17905,71,4,800.24,0
17906,247,1,72.9,2
17908,374,1,243.28,2
17911,9,1,366.23,3
17912,310,5,311.01,2
17913,59,2,411.6,2
17914,4,1,336.43,3
17917,45,3,341.28,3
17919,88,1,1304.04,0
17920,4,17,4192.2,1
17921,64,4,826.52,0
17923,282,1,207.50000000000003,2
17924,12,7,2962.5,1
17925,373,1,244.08,2
17926,133,2,397.29,2
17928,45,2,184.46,2
17929,11,4,843.0,3
17930,36,5,1740.48,0
17931,134,2,408.36,2
17932,29,3,1331.57,0
17934,52,2,704.25,0
17935,138,2,142.89,2
17936,5,1,389.84,3
17937,9,7,4301.22,1
17939,160,1,99.14,2
17940,108,8,1191.22,0
17941,131,1,304.56,2
17942,8,1,77.50000000000001,3
17946,233,2,149.57999999999998,2
17947,37,1,176.68,2
17948,147,1,358.56000000000006,2
17949,8,29,28289.94,1
17950,72,3,482.2,0
17951,40,3,1008.5400000000001,0
17954,5,12,2332.72,1
17955,199,4,557.3,0
17956,249,1,12.75,2
17957,66,1,110.72,2
17958,117,1,508.4599999999999,2
17960,171,1,73.78,2
17961,21,39,1171.44,1
17962,142,1,102.83,2
17964,32,2,471.7,3
17965,38,14,2622.57,1
17966,38,5,1098.43,0
17967,372,1,123.07,2
17968,374,1,277.35,2
17969,166,2,228.2,2
17970,211,1,582.59,2
17972,242,1,136.04,2
17973,52,1,337.04,2
17974,25,3,740.79,3
17975,15,13,4485.51,1
17976,372,1,353.19,2
17977,29,1,288.14,3
17978,365,1,300.91999999999996,2
17979,36,4,754.31,0
17980,166,3,811.45,0
17984,145,1,152.68,2
17985,22,1,634.95,3
17986,56,1,20.8,2
17987,185,1,198.57,2
17988,12,7,161.17,3
17990,237,3,630.84,2
17991,225,2,93.35,2
17994,122,4,678.49,0
17995,282,1,76.1,2
17997,74,8,1970.6699999999998,0
17999,37,2,382.06,3
18001,12,2,417.23,3
18004,362,1,169.47,2
18005,4,2,249.72,3
18006,23,1,444.68,3
18008,70,9,2116.19,0
18009,235,1,257.34,2
18010,257,1,174.8,2
18011,373,1,102.78999999999999,2
18013,155,2,187.29,2
18014,28,1,158.47,3
18015,4,1,120.03,3
18016,32,5,1483.56,0
18017,81,3,523.0,0
18018,108,2,122.14,2
18019,52,1,38.45,2
18022,36,1,668.11,3
18024,153,2,389.78,2
18027,99,1,115.31,2
18030,4,2,230.64999999999998,3
18032,334,1,73.5,2
18033,65,1,97.97,2
18034,22,2,422.88,3
18035,36,3,730.4,0
18036,32,3,405.62,3
18037,154,6,70.02,2
18040,19,2,357.20000000000005,3
18041,12,21,4183.39,1
18042,54,1,165.04999999999998,2
18043,25,3,559.51,3
18044,4,10,2088.6,1
18045,45,1,189.4,2
18048,203,2,172.29000000000002,2
18050,359,1,74.4,2
18053,71,1,300.02,2
18055,7,10,6784.1900000000005,1
18056,288,1,327.7,2
18058,10,1,170.16,3
18059,23,3,306.46,3
18061,22,10,2119.41,1
18062,173,3,720.52,0
18064,133,2,814.0,2
18065,6,14,2392.83,1
18066,75,1,318.0,2
18067,40,1,396.33,3
18068,289,1,101.69999999999999,2
18069,26,5,2036.67,0
18071,258,2,453.0,2
18072,186,1,247.44,2
18073,114,12,3877.5200000000004,0
18074,374,1,489.6,2
18075,23,10,2611.75,1
18077,8,11,2633.0099999999998,1
18078,217,2,336.13,2
18079,45,4,3651.97,0
18080,19,2,1231.5,3
18081,36,3,343.45,3
18082,26,1,703.37,3
18084,16,1,90.47999999999999,3
18085,330,2,689.95,2
18086,274,1,101.34,2
18088,61,1,167.67000000000002,2
18092,2,11,8246.26,1
18093,93,4,2106.52,0
18094,82,7,2585.3,0
18095,313,2,580.0500000000001,2
18096,12,3,911.15,3
18097,8,6,2697.8,1
18099,127,1,168.31,2
18101,11,2,223.65,3
18102,1,60,237641.3,1
18104,37,1,754.64,3
18105,38,1,113.48000000000002,2
18106,330,1,430.7,2
18108,254,1,271.0,2
18109,2,26,8052.97,1
18110,20,1,236.3,3
18112,12,2,352.69,3
18113,369,1,76.32000000000001,2
18114,290,1,220.1,2
18116,68,8,1414.43,0
18117,26,1,319.47,3
18118,11,26,5651.42,1
18119,368,1,181.12,2
18120,214,1,111.15,2
18121,149,2,673.1,2
18122,8,6,1785.04,1
18123,24,2,589.4399999999999,3
18125,30,4,1142.99,0
18126,61,1,204.49,2
18127,19,3,348.73,3
18129,243,1,112.55000000000001,2
18130,15,3,1059.39,3
18135,29,5,681.9100000000001,0
18136,63,3,784.33,0
18138,295,1,152.65,2
18139,18,6,8438.34,1
18142,157,2,1019.52,0
18143,117,2,1000.16,0
18144,8,12,2888.75,1
18145,13,4,2861.55,0
18146,141,2,160.35000000000002,2
18147,46,2,179.33999999999997,2
18149,51,3,612.0799999999999,0
18150,32,3,566.58,3
18151,135,2,653.35,2
18154,3,2,399.19,3
18155,75,3,371.62,2
18156,13,2,734.94,3
18158,9,2,453.4,3
18159,301,1,530.15,2
18160,57,2,638.0600000000001,0
18161,15,5,1618.69,0
18164,37,1,399.65000000000003,3
18165,177,1,302.46000000000004,2
18167,23,3,1384.8600000000001,0
18168,176,6,1169.94,0
18169,61,1,202.65,2
18170,33,3,980.31,0
18171,59,5,1231.31,0
18172,15,20,7561.68,1
18173,87,4,2106.84,0
18174,7,1,104.0,3
18176,358,1,476.35,2
18177,31,6,1341.42,0
18178,129,4,1590.81,0
18179,9,6,1793.17,1
18180,5,6,1843.75,1
18181,24,1,382.8,3
18183,227,2,632.07,2
18184,15,1,49.8,3
18185,249,1,304.25,2
18188,15,3,2001.04,0
18189,78,2,1090.24,0
18190,192,2,284.46000000000004,2
18191,262,1,207.79999999999998,2
18192,72,1,957.97,2
18193,165,1,243.76,2
18194,82,1,973.8399999999999,2
18196,95,2,689.13,2
18198,4,17,5425.56,1
18200,106,1,163.8,2
18202,200,3,1396.99,0
18203,157,1,160.42000000000002,2
18204,71,3,1993.7,0
18205,36,2,517.36,3
18209,29,1,139.10000000000002,3
18210,2,6,2621.38,1
18211,26,5,600.07,0
18212,326,1,248.42,2
18213,237,1,232.48000000000002,2
18215,89,1,299.34000000000003,2
18216,31,1,481.75,3
18217,29,2,621.75,3
18218,211,2,662.08,2
18219,3,10,2069.77,1
18220,227,1,305.28000000000003,2
18221,22,5,1041.61,0
18222,93,1,443.0,2
18223,5,14,6484.54,1
18224,264,1,158.95000000000002,2
18225,3,12,5509.12,1
18226,44,11,5228.05,1
18227,218,1,93.75,2
18228,57,2,779.9,0
18229,12,20,7276.900000000001,1
18230,9,7,2810.2000000000003,1
18231,192,5,2083.27,0
18232,82,4,592.97,0
18235,72,3,1796.48,0
18236,30,6,882.24,0
18237,3,5,987.1,3
18239,219,5,1561.6100000000001,0
18240,46,1,422.58,2
18241,10,17,2073.09,1
18242,72,4,2232.4900000000002,0
18245,7,7,2567.06,1
18246,24,2,596.1,3
18248,123,2,724.12,2
18249,17,1,95.34,3
18250,310,1,349.27,2
18251,87,1,2085.6,0
18252,51,2,526.67,3
18255,89,1,103.3,2
18257,39,8,2337.63,0
18259,25,3,2338.6000000000004,0
18260,173,6,2643.2000000000003,0
18261,43,2,324.24,3
18262,140,1,149.48,2
18263,26,3,1213.1599999999999,0
18265,72,2,801.51,0
18268,134,1,25.5,2
18269,366,1,168.6,2
18270,38,2,283.15,3
18272,3,6,3078.58,1
18273,2,3,204.0,3
18274,30,1,175.92,3
18276,44,1,335.86,2
18277,58,1,110.38,2
18278,74,1,173.9,2
18280,278,1,180.60000000000002,2
18281,181,1,80.82,2
18282,8,2,178.05,3
18283,4,16,2088.93,1
18287,43,3,1837.28,0
